sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft
2021-09-21,389000,5.0,47.547182858635885,-122.37172336674767,820,1060,2007,0,60,760,8,7,3,1.0,1,1,0,0,260,0
2021-09-22,1294995,2.0,47.47568201625895,-122.12502736171662,3450,9029,2021,0,0,1620,8,0,3,2.0,5,2,1,0,0,500
2021-09-20,1160000,,47.68960619756614,-122.37328214601293,2050,1455,2021,0,460,790,8,8,3,3.0,5,1,2,1,250,0
2021-09-22,2649000,2.0,47.662317893011945,-122.20444663621784,2960,4275,2016,0,0,860,9,0,3,3.0,4,1,2,1,0,400
2021-09-14,870000,2.0,47.45697959932513,-122.33031733515872,2900,6500,2015,0,0,1330,8,0,3,2.0,4,2,0,1,0,570
2021-09-16,1317000,,47.63136045515022,-121.96512124242965,2600,23629,1996,0,0,1140,8,0,3,2.0,4,2,0,1,0,930
2021-09-13,800000,2.0,47.431919426779096,-122.17688608246728,3114,4162,2020,0,0,1000,8,0,3,2.5,5,3,0,1,0,394
2021-09-17,1050000,1.0,47.42171239430566,-122.01904107101473,4630,219475,2001,0,1870,1900,7,6,3,1.5,3,1,2,0,0,0
2021-09-20,541500,3.0,47.34037490187734,-122.17933258111606,2189,3778,2016,0,0,1373,7,0,3,2.0,3,2,0,1,627,0
2021-09-15,1800000,,47.570614657823214,-122.02378853342849,3260,6838,2021,0,0,1460,9,0,3,2.0,4,3,0,0,0,480
2021-08-31,535000,,47.56492495663968,-122.36357266804964,1000,614,2021,0,0,320,8,0,3,3.0,2,1,1,0,0,0
2021-09-20,1358000,3.0,47.59821878002317,-122.03863705132336,2730,4200,2001,0,0,1240,8,0,3,2.0,4,2,0,1,0,460
2021-09-14,632999,5.0,47.54776228976916,-122.37412236557292,1560,1701,2006,0,290,620,7,7,4,2.0,2,1,1,1,300,0
2021-09-23,705000,4.0,47.365289883167634,-122.03579203508932,2200,6435,2011,0,0,930,8,0,3,2.0,4,2,0,1,0,420
2021-09-16,1531300,2.0,47.65596665278593,-122.3455785727558,2310,4800,1907,0,600,950,8,7,4,1.5,5,2,1,0,0,0
2021-09-20,2600000,2.0,47.59129260881106,-122.051790587071,4150,7075,2016,0,0,1990,10,0,3,2.0,4,2,2,1,0,640
2021-09-18,876000,3.0,47.60459841862817,-122.30319427725104,1560,1844,2016,0,500,540,9,9,3,2.0,3,2,0,1,0,0
2021-09-20,1084206,2.0,47.30238950137963,-122.03074137457992,4170,7486,2021,0,0,2090,9,0,3,2.0,5,3,1,1,0,440
2021-09-10,1100000,2.0,47.73521765369452,-122.23396679171476,3110,10249,1984,0,0,1460,8,0,3,2.0,4,2,0,1,0,680
2021-09-21,660000,3.0,47.334579404629864,-122.17181919946286,2720,6372,2000,0,0,1120,7,0,4,2.0,4,2,0,1,0,480
2021-09-20,876500,3.0,47.48837416352942,-121.75838240036308,1780,10290,1999,0,0,1120,8,0,3,2.0,3,2,0,0,0,440
2021-09-23,810000,2.0,47.480644528606554,-122.12987467453804,2290,5351,2006,0,0,1210,7,0,3,2.0,3,2,0,1,0,390
2021-09-19,2500000,2.0,47.63423131555126,-122.01623918264777,4150,8011,2016,0,0,1990,9,0,3,2.0,4,2,2,1,0,640
2021-09-20,775000,4.0,47.40839291092757,-122.21603926327664,2597,9661,2015,0,0,1256,8,0,3,2.0,4,2,0,1,0,620
2021-09-14,710000,,47.76035573771873,-122.31859332412668,1520,1383,2020,0,340,540,8,8,3,2.0,3,1,2,1,220,0
2021-09-14,720000,3.0,47.672811677532906,-122.38875486973278,1240,859,2013,0,380,470,8,8,3,2.0,3,1,1,1,0,0
2021-09-23,860000,1.0,47.591884916356626,-122.29682662208052,1710,1052,2021,0,0,570,9,0,3,3.0,4,1,1,1,0,0
2021-09-18,890000,2.0,47.639255076380664,-122.32863072482682,1350,901,2016,0,0,450,8,0,3,3.0,2,1,1,0,0,0
2021-09-22,875000,2.0,47.49624262389326,-122.26298106798684,3320,10965,2020,0,0,1370,8,0,3,2.0,5,3,0,1,0,490
2021-09-23,2205000,3.0,47.63981365003566,-122.0654755051759,3430,7971,1998,0,0,1680,10,0,4,2.0,4,2,0,1,0,710
2021-09-22,1810000,2.0,47.5804093002607,-122.11624331479923,2924,67689,1999,0,0,1224,9,0,3,1.5,4,1,3,0,0,840
2021-09-20,1360000,5.0,47.67383664287717,-122.00877944261322,3630,243176,2007,0,0,1890,10,0,3,2.0,4,2,0,1,0,680
2021-09-21,689000,2.0,47.58868486153185,-122.31673231073768,1500,865,2007,0,610,450,8,8,3,2.0,2,2,1,1,180,0
2021-09-21,540301,4.0,47.68543869665081,-122.01225898324316,1740,4260,2010,0,0,750,7,0,3,2.0,3,0,2,1,0,250
2021-09-21,1214950,1.0,47.638242045041494,-122.3686632469644,1530,1366,2020,0,430,570,9,9,3,2.0,3,1,1,1,0,0
2021-09-21,1750000,2.0,47.62910158564409,-122.34697240689168,1930,1712,2017,0,0,560,10,0,3,3.0,3,2,0,1,512,0
2021-09-24,615000,4.0,47.53884593985506,-122.36673331803613,1670,1760,2014,0,290,670,7,7,3,2.0,3,1,2,0,380,0
2021-09-21,1600000,2.0,47.675753928502,-122.17549823458664,2910,6840,2008,0,0,1360,9,0,3,2.0,4,2,0,1,0,650
2021-08-30,599999,,47.585958915823944,-122.31358537122264,1150,546,2020,0,0,380,8,0,3,3.0,2,1,1,0,0,0
2021-09-22,950000,4.0,47.49525730561767,-122.17199455742788,2900,6240,2015,0,0,1180,10,0,3,2.0,5,2,1,0,0,570
2021-09-17,650000,,47.69079070728799,-122.37827566605392,1080,818,2021,0,340,370,7,7,3,2.0,2,1,1,0,0,0
2021-09-19,780000,3.0,47.29319482244086,-122.36233588280234,3075,7363,2017,0,0,1355,8,0,3,2.0,4,2,1,0,0,577
2021-09-22,450000,4.0,47.73076184156251,-122.2932663542554,1360,928,2006,0,280,540,7,7,3,2.0,3,1,0,2,190,0
2021-09-19,998000,6.0,47.759625105249654,-122.23094727343604,2600,15974,2007,0,660,900,8,8,3,2.0,4,2,1,0,0,440
2021-09-24,549900,5.0,47.27635685622141,-122.34628260387572,1680,7068,2002,0,0,780,8,0,3,2.0,3,2,0,1,0,440
2021-09-17,770000,3.0,47.35616908878464,-122.02442006159706,3110,5000,2004,0,0,1400,8,0,3,2.0,4,2,0,1,0,620
2021-08-09,779000,,47.64736782540709,-122.39596023909984,1090,1425,2021,0,0,330,8,0,3,3.0,3,1,1,0,0,0
2021-09-24,485000,,47.53188749844874,-122.2875623366051,1700,5000,1919,0,770,930,6,6,4,1.0,3,1,0,0,0,0
2021-09-21,1450000,2.0,47.68900488216533,-122.04023988332546,2760,6000,2000,0,0,1160,7,0,3,2.0,4,2,0,1,0,440
2021-09-21,1450000,3.0,47.71202032131017,-122.01441434469004,2300,5778,2009,0,0,2300,8,0,3,1.0,3,2,0,1,0,430
2021-08-31,889915,,47.72841321365334,-121.98314066046358,2960,2578,2021,0,620,1180,8,8,3,2.0,3,3,0,1,360,0
2021-09-15,700000,3.0,47.37323939781277,-122.13584052812614,2600,8699,2013,0,0,1070,8,0,3,2.0,4,2,1,0,0,440
2021-09-22,1600000,6.0,47.61907569981974,-122.0659230851296,2630,7500,2012,0,1500,1130,8,8,5,1.0,4,1,1,0,0,440
2021-09-14,685000,3.0,47.37816826703632,-122.02909443673904,2340,5603,2003,0,0,1210,8,0,3,2.0,4,2,0,1,0,500
2021-09-10,975150,2.0,47.30370230998891,-122.02485330341176,3240,5000,2021,0,0,1430,8,0,3,2.0,5,2,1,0,0,470
2021-09-13,1300000,2.0,47.72390827198056,-122.36912481221064,3160,7850,1999,0,660,2500,9,9,3,1.0,4,3,0,1,670,0
2021-09-17,739950,,47.62184292634089,-122.31380934722482,970,558,2021,0,0,330,8,0,3,3.0,2,1,1,0,0,0
2021-09-13,725000,,47.58095331545292,-122.3889257697305,1200,624,2021,0,400,400,8,8,3,2.0,3,2,0,0,0,0
2021-09-20,799999,,47.65491452247944,-122.3865370813306,1400,1467,2021,0,0,420,8,0,3,3.0,3,1,1,1,0,0
2021-09-23,972500,,47.64726466390515,-122.3960897412013,1740,1552,2021,0,520,610,8,8,3,2.0,4,2,1,0,0,0
2021-09-10,1199950,2.0,47.69538696325633,-122.32750168007794,2550,5914,2010,0,0,1140,8,0,3,2.0,3,1,1,1,0,350
2021-09-13,701000,3.0,47.36583702730237,-122.02043399593175,2150,3600,2010,0,0,960,7,0,3,2.0,4,2,0,1,0,400
2021-09-23,615000,4.0,47.66671362449617,-122.37667777338496,1290,778,2006,0,460,460,8,8,3,2.0,2,1,1,0,0,0
2021-09-14,750000,3.0,47.366990470708615,-122.03190867843404,2140,6522,2002,0,0,890,7,0,3,2.0,4,2,0,1,0,460
2021-09-17,875000,3.0,47.61701639744862,-122.29721024109745,1410,1124,2015,0,0,470,9,0,3,3.0,3,2,0,1,0,0
2021-09-21,1960000,,47.57144202210938,-122.0242306306619,3680,5668,2021,0,0,1610,9,0,3,2.0,5,3,0,0,0,620
2021-09-20,739950,1.0,47.619122055165896,-122.29835340402228,1030,482,2020,0,0,350,8,0,3,3.0,2,0,2,0,0,0
2021-09-21,794950,3.0,47.38283184518985,-122.03550750261212,2740,4863,2012,0,0,1280,8,0,3,2.0,5,2,0,1,0,440
2021-09-16,1672009,,47.5709590372012,-122.02343992839135,3210,5062,2021,0,420,1210,9,9,3,2.0,5,2,2,0,630,0
2021-09-24,585000,2.0,47.26101462337714,-122.19765842612613,1850,4200,2013,0,0,930,8,0,3,2.0,3,2,0,1,0,340
2021-09-21,1470000,3.0,47.707020779062454,-122.3050890224262,2720,7200,2001,0,0,1360,9,0,3,2.0,4,2,0,1,0,540
2021-09-20,1235100,3.0,47.77368615444476,-122.23572899049884,2650,4535,2011,0,0,1270,8,0,3,2.0,4,3,0,0,0,430
2021-09-20,1635000,6.0,47.58650862418835,-121.98458543951212,3120,15051,1998,0,0,1980,10,0,3,2.0,4,3,0,0,0,1070
2021-09-09,760000,3.0,47.674388381581366,-122.37525627319422,1490,1247,2007,0,290,600,8,8,3,2.0,3,1,2,1,190,0
2021-09-23,1860000,3.0,47.603980264079,-122.02819417598344,3450,5871,2015,0,0,1480,9,0,3,2.0,5,2,1,1,0,580
2021-09-21,575000,3.0,47.49938121452557,-122.2561140083685,1880,2845,1999,0,340,750,7,7,4,2.0,5,2,0,1,0,0
2021-09-23,933000,2.0,47.66686279472232,-122.36701225780028,1390,1401,2013,0,300,510,8,8,3,2.0,3,1,1,1,200,0
2021-09-23,638529,,47.19288906799129,-121.98044134015976,2450,8658,2021,0,0,1070,8,0,3,2.0,4,2,1,0,0,460
2021-09-21,555000,3.0,47.568072320480944,-122.3145130007975,1240,1332,1948,0,620,620,7,7,4,1.0,3,2,0,0,0,0
2021-09-20,860000,3.0,47.34194796195396,-122.17808584268676,3032,4900,2011,0,0,1437,9,0,3,2.0,4,2,0,1,0,468
2021-09-23,840000,2.0,47.35069174864717,-122.04778694362422,3230,3600,2021,0,720,1040,8,8,3,2.0,6,3,0,1,0,390
2021-08-21,763000,2.0,47.668661533903624,-122.29369756613588,1320,781,2020,0,0,440,7,0,3,3.0,2,1,1,0,0,0
2021-09-10,3750000,,47.5488944522453,-122.10887212448247,15360,82328,2000,0,2700,6360,11,11,3,2.0,13,8,1,1,0,1920
2021-09-21,699990,1.0,47.719834940193046,-122.3118343678422,1450,1231,2020,0,0,450,7,0,3,3.0,3,1,1,1,0,0
2021-09-17,509000,2.0,47.52824835770403,-122.26116667735464,400,2385,1946,0,0,400,6,0,3,1.0,0,0,1,0,0,0
2021-09-15,420000,2.0,47.39149918515539,-122.16694363313135,1220,4255,1985,0,0,1220,7,0,4,1.0,2,1,1,0,0,460
2021-09-24,569950,2.0,47.52480728630164,-122.28043610992768,1390,1089,2017,0,310,540,8,7,3,2.0,3,2,0,1,230,0
2021-09-03,783402,,47.390016912042725,-122.03974972510954,1910,5850,2021,0,0,1910,7,0,3,1.0,2,2,0,0,0,490
2021-09-20,1160000,2.0,47.74169443571597,-121.96854504149049,2700,15346,1999,0,0,2370,9,0,3,1.5,3,2,0,1,0,760
2021-09-22,765000,2.0,47.516492010876426,-122.34643073323156,2170,2752,2014,0,0,1000,8,0,3,2.0,5,1,2,0,0,210
2021-09-26,4250000,6.0,47.766135873676646,-122.12208805566188,7590,47427,2005,0,0,3470,13,0,3,2.0,5,4,1,2,0,1540
2021-09-24,735000,,47.374646623739345,-122.1915222488916,3010,3408,2021,0,0,1240,8,0,3,2.0,4,2,0,1,0,360
2021-09-24,975000,2.0,47.60331966795787,-122.30528561835368,1760,871,2015,0,290,530,9,9,3,3.0,4,1,1,1,0,0
2021-09-17,700000,5.0,47.371971690639285,-122.12993916172846,2420,8404,2013,0,0,1060,8,0,3,2.0,4,2,0,1,0,400
2021-09-19,635000,5.0,47.25814716331005,-122.19988928577324,2240,4800,2013,0,0,990,8,0,3,2.0,3,2,0,1,0,390
2021-09-20,635000,6.0,47.25814716331005,-122.19988928577324,2240,4800,2013,0,0,990,8,0,3,2.0,3,2,0,1,0,390
2021-08-31,817750,,47.47947728003915,-121.73419106600292,2540,5278,2021,0,0,1060,9,0,3,2.0,4,2,1,0,0,390
2021-09-21,1400000,3.0,47.51795859044478,-121.88696899498844,2960,5479,2014,0,0,1520,9,0,3,2.0,4,2,1,1,0,490
2021-09-22,4500000,4.0,47.7001628598878,-122.22802828422684,8340,12395,2001,0,1750,3800,12,10,3,2.0,4,5,0,1,1390,0
2021-09-21,940000,2.0,47.44946572735222,-122.20674360127904,3234,5195,2008,0,0,1486,9,0,3,2.0,3,2,0,1,0,620
2021-09-16,2321000,,47.62672385178086,-122.01248420605545,4480,7020,2021,0,0,2090,9,0,3,2.0,5,3,1,1,0,620
2021-09-27,915000,2.0,47.619411319269965,-122.29753923177586,1370,1242,2019,0,450,450,9,9,3,2.0,2,1,1,0,0,0
2021-09-24,715000,3.0,47.349098859637856,-122.29074345502876,3110,4952,2016,0,0,1320,8,0,3,2.0,4,2,0,1,0,400
2021-09-13,1830000,3.0,47.71035346820028,-122.12077178733594,2970,5256,2011,0,0,1380,8,0,3,2.0,5,2,1,0,0,420
2021-09-24,1769998,5.0,47.72104997648479,-122.15673147778246,3290,9439,1999,0,0,1690,10,0,3,2.0,4,2,0,1,0,720
2021-09-08,1925000,3.0,47.54364741930762,-121.87032661157583,4050,12751,2004,0,0,2100,11,0,3,2.0,5,4,0,0,0,840
2021-09-16,3725000,3.0,47.531364278113514,-122.26326389358684,4680,24630,1999,0,950,1930,10,9,5,2.0,4,3,0,1,0,740
2021-09-23,970000,2.0,47.75389102655883,-122.2181281168774,2640,4757,2000,0,0,1140,7,0,3,2.0,4,2,0,1,0,420
2021-09-25,824933,,47.426734951417515,-122.32025244650188,2810,11258,2021,0,0,1340,7,0,3,2.0,4,2,0,1,0,660
2021-09-20,3850000,2.0,47.53563341725736,-122.24028340166852,5030,21241,2000,0,0,3020,12,0,3,2.0,5,4,0,1,0,770
2021-09-23,1300000,4.0,47.719277123270096,-122.17469379191978,2110,4376,2003,0,0,990,8,0,3,2.0,4,2,0,1,0,360
2021-09-16,823470,,47.2619340809871,-122.20166904203586,3470,8728,2021,0,420,1440,9,9,3,2.0,5,4,0,0,690,0
2021-09-20,1050000,3.0,47.77245750832615,-122.23619186436332,2360,4534,2012,0,0,940,8,0,3,2.0,4,3,0,0,0,470
2021-09-17,1578571,3.0,47.349756621145275,-121.93074812071072,4160,221305,2021,0,0,2020,10,0,3,2.0,4,4,0,1,0,900
2021-09-08,575000,3.0,47.32434523907969,-122.16671456765648,1981,4454,2013,0,0,877,8,0,3,2.0,4,2,0,1,0,380
2021-09-21,480000,1.0,47.37635994752046,-122.23944105834124,1100,5000,1995,0,0,1100,7,0,3,1.0,3,2,0,0,0,440
2021-09-22,1655181,2.0,47.52677783787971,-122.20301770095212,4190,7181,2021,0,1120,1480,9,9,3,2.0,4,2,1,1,490,0
2021-09-21,746490,,47.71983509721745,-122.31191571703069,1590,731,2020,0,200,500,7,7,3,3.0,4,1,1,1,240,0
2021-09-23,3000000,4.0,47.58050494970155,-122.19016121947703,4740,11775,2013,0,970,1940,10,9,3,2.0,4,3,1,0,1130,0
2021-09-14,1770000,3.0,47.71218280970859,-122.2278833692644,3050,7605,2018,0,0,1200,8,0,3,2.0,4,2,0,1,0,480
2021-09-22,1165000,3.0,47.479641793592045,-122.1110379697781,3120,6441,2015,0,0,1350,8,0,3,2.0,5,2,1,0,0,480
2021-09-21,1525000,3.0,47.67997041623628,-122.035129415886,2880,7001,2004,0,0,1240,7,0,3,2.0,3,2,0,1,0,410
2021-09-27,675000,3.0,47.36683005096171,-122.12997950847227,2750,5328,2005,0,0,1150,8,0,3,2.0,4,2,0,1,0,680
2021-09-02,585000,4.0,47.319298191603664,-122.19042015648928,2030,6400,2000,0,0,1090,7,0,5,2.0,4,2,0,1,0,710
2021-08-31,659950,,47.69033116192637,-122.37374631597402,1300,719,2021,0,0,400,8,0,3,4.0,3,1,1,0,0,0
2021-09-20,759999,,47.65495900374539,-122.38625326623182,1230,780,2020,0,0,410,8,0,3,3.0,3,2,0,0,0,0
2021-09-25,1345000,4.0,47.649834350234,-122.3900489373686,2060,4050,1996,0,0,1060,9,0,4,2.0,3,1,1,1,230,200
2021-09-24,970000,3.0,47.77344587404519,-122.23787231314112,2290,5338,2011,0,0,970,8,0,3,2.0,3,2,0,1,0,590
2021-09-21,660000,2.0,47.43241741784371,-122.14416908382024,1830,4340,2005,0,0,820,7,0,3,2.0,3,2,0,1,0,430
2021-09-21,970000,5.0,47.77583587818978,-122.1621323440598,3350,3600,2006,0,1030,1050,9,9,3,2.0,5,3,0,1,0,440
2021-09-20,2150000,2.0,47.580366885508425,-122.0550412411786,3460,6101,2014,0,0,1630,10,0,3,2.0,4,2,1,0,0,550
2021-09-24,535000,,47.47347119995807,-122.28829914809896,1638,2231,2021,0,328,646,7,7,3,2.0,3,2,0,1,288,0
2021-09-13,834950,,47.361294143816714,-122.20383854891624,3160,4465,2021,0,700,1070,8,7,3,2.0,5,2,2,0,0,380
2021-08-21,578886,,47.386808033593134,-122.1002055688486,1650,4940,2021,0,0,700,8,0,3,2.0,3,2,0,1,0,430
2021-09-27,699999,,47.56422310542431,-122.38599616625288,1350,1008,2021,0,290,650,8,8,3,2.0,2,2,0,1,260,0
2021-09-20,969174,,47.47426140056864,-121.76759138257172,2870,7650,2021,0,0,1370,8,0,3,2.0,3,2,0,1,0,430
2021-09-24,539850,,47.47347176159604,-122.28840825426305,1606,1517,2021,0,328,630,7,7,3,2.0,3,2,0,1,288,0
2021-09-16,1156001,3.0,47.73801952154872,-121.97175177598234,3280,6510,2017,0,490,1360,9,8,3,2.0,5,2,1,2,460,0
2021-09-22,1200000,2.0,47.50889615489234,-122.26200133122816,2900,5198,2021,0,0,1000,9,0,3,3.0,4,1,2,1,0,440
2021-09-24,610000,3.0,47.54750972077473,-122.38352765251452,1610,1869,2003,0,450,580,7,7,3,2.0,3,2,0,1,0,0
2021-09-28,1470000,,47.58378983803424,-122.37507932697702,3100,1827,2019,0,420,760,10,10,3,4.0,3,2,0,1,220,0
2021-09-22,585000,2.0,47.40074826627111,-122.16249858106056,2110,3980,2006,0,0,850,7,0,3,2.0,4,2,0,1,0,420
2021-09-22,649990,,47.71983535357841,-122.31204918522351,1260,1027,2020,0,180,540,7,7,3,2.0,2,1,1,1,0,0
2021-09-28,665000,4.0,47.26076500901108,-122.28754862725438,2400,9495,2001,0,0,1150,8,0,4,2.0,4,2,0,1,0,710
2021-09-22,769808,,47.26160002082175,-122.20211139953156,3760,8420,2021,0,1070,1170,9,9,3,2.0,3,3,1,0,0,490
2021-09-23,869900,3.0,47.62039401402044,-122.3192244138102,1140,640,2020,0,380,380,9,9,3,2.0,2,1,1,0,0,0
2021-09-24,662500,3.0,47.67074636396724,-122.37746850279972,1090,1188,2000,0,70,510,7,7,3,2.0,2,1,0,1,230,0
2021-09-27,569460,,47.1923383328906,-121.9808302765624,1600,8400,2021,0,0,1600,8,0,3,1.0,3,2,0,0,0,430
2021-09-24,480000,4.0,47.529523810477016,-122.36081169328972,1070,1204,2006,0,0,510,7,0,3,2.0,3,2,0,0,0,0
2021-09-02,499900,3.0,47.193849541627515,-121.97783690447726,1870,4950,2009,0,0,1870,7,0,3,1.0,4,2,0,0,0,420
2021-09-23,926000,2.0,47.53622633035366,-121.84552674393622,2710,6638,2005,0,0,1150,7,0,3,2.0,4,3,0,0,0,420
2021-09-27,954990,,47.67420783333375,-122.39631371016702,1970,5000,1901,2024,0,1050,7,0,3,2.0,4,2,1,0,0,0
2021-09-22,1009500,4.0,47.767658199646945,-122.33425232776196,2670,7594,2013,0,1030,1640,8,8,3,1.0,5,3,0,0,530,0
2021-08-31,819052,,47.47972752471616,-121.7341685261806,2560,5005,2021,0,0,1060,9,0,3,2.0,4,2,1,0,0,390
2021-09-28,830000,6.0,47.481552416338815,-122.1878878546165,2670,4900,2000,0,0,1110,7,0,4,2.0,4,2,0,1,0,460
2021-09-26,1038000,3.0,47.49886355726488,-122.14897164895672,2330,5682,2010,0,0,1620,8,0,3,2.0,4,2,0,1,0,400
2021-09-23,835000,3.0,47.35972942306152,-122.02961330229697,1470,36470,2016,0,0,1150,8,0,3,1.5,3,1,1,1,0,0
2021-09-14,1496068,,47.58734801511237,-122.07737358030188,2710,5273,2021,0,0,1210,9,0,3,2.0,5,2,1,0,0,400
2021-09-23,710000,,47.594734087678155,-122.30263636186102,1250,750,2021,0,230,280,8,8,3,3.0,3,2,1,0,0,0
2021-09-23,1260000,2.0,47.47720588345424,-122.12284736513628,3150,5022,2015,0,0,1440,8,0,3,2.0,4,2,1,0,0,530
2021-09-15,1006000,2.0,47.592027652487694,-122.2932378793802,1458,858,2014,0,508,490,8,8,3,2.0,3,1,1,0,0,0
2021-09-12,585000,2.0,47.54573618746754,-122.38623877609136,1390,1135,2006,0,230,580,7,7,3,2.0,3,1,0,1,270,0
2021-09-28,885000,4.0,47.63761782687728,-122.3256331257586,1480,1484,2007,0,200,640,8,7,3,2.0,3,2,0,1,300,0
2021-09-20,674950,,47.49971083916024,-122.30851813134862,2120,2470,2021,0,540,760,8,8,3,2.0,3,3,0,1,300,0
2021-09-17,841789,1.0,47.355924027321805,-122.0532913056704,3060,5005,2021,0,0,1300,8,0,3,2.0,3,2,0,1,0,420
2021-09-20,740000,4.0,47.669175785908976,-122.39149586312485,1290,1185,2001,0,150,570,8,8,3,2.0,2,1,1,1,200,0
2021-09-22,573300,3.0,47.568555378927755,-122.2976194945856,1520,742,2016,0,170,450,7,7,3,3.0,3,2,0,1,220,0
2021-09-20,1058000,2.0,47.6743933369042,-122.37803022484508,1480,1567,2013,0,360,550,8,8,3,2.0,3,1,1,1,220,0
2021-09-16,1149500,3.0,47.71032052052161,-122.02714120021248,2300,5580,2002,0,0,2300,8,0,3,1.0,2,2,0,1,0,640
2021-09-22,805966,,47.330961085059606,-122.2616333296448,2890,5635,2021,0,0,1270,8,0,3,2.0,4,2,0,1,0,400
2021-09-22,1875000,3.0,47.41293480213951,-122.07196555475352,4310,224324,2020,0,0,1790,10,0,3,2.5,4,2,1,1,0,1040
2021-09-22,1365000,3.0,47.73884687265039,-122.16922848929876,2560,5571,2004,0,0,1230,8,0,3,2.0,3,2,0,1,0,460
2021-09-17,446450,2.0,47.34968197402633,-122.02226104986092,1310,2550,2003,0,0,630,7,0,3,2.0,2,2,0,0,0,260
2021-09-24,610000,4.0,47.35881920210923,-122.04392944760896,1660,4898,2011,0,0,700,7,0,3,2.0,3,2,0,1,0,380
2021-09-10,1250000,5.0,47.47330036207729,-121.72933667559155,3160,40025,1997,0,0,1890,9,0,3,2.0,4,2,0,1,0,0
2021-09-23,1425000,4.0,47.53337179302076,-122.38342651657064,3520,5100,1997,0,1120,1680,8,7,4,2.0,4,1,2,2,520,0
2021-09-16,750000,3.0,47.44003102208039,-122.11636006024682,2950,7967,2005,0,0,1270,7,0,3,2.0,4,2,0,1,0,400
2021-09-16,916214,,47.359307733207594,-122.02575545256823,3260,4230,2021,0,0,1420,8,0,3,2.0,4,2,1,0,0,500
2021-09-21,610000,,47.51961085083345,-122.37733795279875,1260,1327,2020,0,0,420,8,0,3,3.0,2,1,1,0,0,0
2021-09-27,557500,2.0,47.48688401695341,-122.16064292362464,1380,1200,2016,0,150,590,7,7,3,2.0,2,1,1,1,420,0
2021-09-20,674108,2.0,47.310259329191894,-122.0141010105327,2010,10772,2021,0,0,2010,8,0,3,1.0,4,2,0,1,0,440
2021-09-17,515000,2.0,47.34469058798312,-122.21898391290476,1530,3387,2015,0,0,640,7,0,3,2.0,3,1,1,1,0,440
2021-09-28,595000,3.0,47.70632339438104,-122.3428576699723,1560,1005,2008,0,390,580,8,8,3,2.0,3,2,0,1,180,0
2021-09-24,734000,2.0,47.43415387165837,-122.14558773347332,1800,6465,2004,0,0,970,7,0,4,2.0,4,1,1,1,0,440
2021-09-24,1238000,4.0,47.711754122015286,-122.22889728117926,2360,5260,2000,0,0,1150,8,0,3,2.0,4,2,0,1,0,400
2021-09-21,732540,2.0,47.304905662804465,-122.0238576336438,3460,4400,2021,0,930,1000,8,8,3,2.0,3,2,0,1,0,380
2021-09-17,2750000,,47.69998601915661,-122.23680741238404,3760,7868,2021,0,1200,1200,11,10,3,2.0,5,2,2,0,440,0
2021-09-21,605000,3.0,47.3678817077444,-122.1146572947832,1770,4028,2012,0,0,840,7,0,3,2.0,3,2,0,1,0,460
2021-09-20,1800000,2.0,47.7127646061194,-122.23669449015588,2810,5439,2018,0,0,1200,8,0,3,2.0,5,2,1,0,0,420
2021-09-29,830000,3.0,47.77553414732688,-122.23865770267162,1830,4594,2000,0,0,870,7,0,3,2.0,4,2,0,1,0,400
2021-09-24,665000,3.0,47.58173848563705,-122.38755263983572,810,900,2008,0,110,360,8,7,3,2.0,3,1,0,1,200,0
2021-09-27,610000,1.0,47.56425866874373,-122.38588775990908,1250,574,2021,0,0,460,8,0,3,3.0,3,2,0,1,0,0
2021-09-28,2165000,4.0,47.585888271260856,-121.9677343693956,4570,16219,2002,0,0,2860,11,0,3,2.0,4,3,0,1,0,820
2021-09-28,1230000,2.0,47.485329556366715,-122.1506388142066,2920,7223,2014,0,0,1470,9,0,3,2.0,4,2,1,1,0,670
2021-09-24,700000,5.0,47.71898686721398,-122.02404023306887,1440,3900,2007,0,0,1440,8,0,3,1.0,3,2,0,0,0,440
2021-09-16,760000,2.0,47.73507395418472,-122.28953526436136,1670,921,2018,0,230,720,8,8,3,2.0,3,2,1,1,450,0
2021-09-23,723000,2.0,47.31212704169765,-122.27468334146528,2796,5724,2017,0,0,1145,8,0,3,2.0,4,2,0,1,0,484
2021-09-21,3020000,5.0,47.58488149853376,-122.22902858009893,4390,19536,2002,0,1210,3180,10,10,3,1.0,4,2,1,0,0,680
2021-09-14,1298000,2.0,47.730295248285024,-122.33470570007958,2230,4249,2015,0,0,890,8,0,3,2.0,3,2,0,1,0,440
2021-09-24,1314995,,47.46264232702282,-122.17381340805171,3423,5000,2021,0,0,1524,9,0,3,2.0,4,3,0,1,0,450
2021-09-27,985000,4.0,47.58507476111068,-122.31419790231496,1800,1712,2007,0,0,570,9,0,3,3.0,3,1,1,1,0,0
2021-09-08,749990,2.0,47.30166980190994,-122.0350679528743,3130,5000,2021,0,0,1400,8,0,3,2.0,5,2,0,1,0,380
2021-09-24,1360000,3.0,47.59046119895413,-122.01561973540802,2340,4196,2002,0,0,980,8,0,3,2.0,4,2,0,1,0,480
